ctmsId,externalId,namespace,contentType,createdAt,sourceLanguage,sourceText,targetLanguage,enReferenceTranslation,targetText,contentId,translationProvider,productViewCount,productRevenue,productURL,Evaluation,Root Cause,Comment
product-core_content-description_893361742_35,893361742_35,product-core,content-description,2025-01-20 14:50:11.810182 UTC,tr-tr,Adelina 2 Frosted Ivory-PUMA White,ar-ae,Adelina 2 frosted ivory-puma white,أديلينا 2 فروستيد إيفي-بوما وايت,893361742,Alibaba,653860.0,85914,https://www.trendyol.com/ar/pname-p-893361742,Evaluation Blocked,,The Arabic text is just a transliteration of the English text without mentioning what the product is.
product-core_content-description_852660195_35,852660195_35,product-core,content-description,2025-02-07 11:56:58.268401 UTC,tr-tr,Courtflex V3 Spor Ayakkabı Çocuk,ar-ae,Courtflex V3 Sneakers Kids,حذاء رياضي كورتفليكس V3 للأطفال,852660195,Alibaba,595047.0,34780,https://www.trendyol.com/ar/pname-p-852660195,OK,,
product-core_content-description_842041667_35,842041667_35,product-core,content-description,2025-03-13 10:23:36.441231 UTC,tr-tr,Skyrocket Lite WTR-Cool Mid Gray-PUMA Black,ar-ae,Skyrocket Lite Wtr-Cool Mid Gray-Puma Black,Skyrocket Lite WTR-Cool Mid Gray-PUMA Black,842041667,Alibaba,473108.0,9299,https://www.trendyol.com/ar/pname-p-842041667,Evaluation Blocked,,
product-core_content-description_760926017_35,760926017_35,product-core,content-description,2025-03-02 06:39:05.911615 UTC,tr-tr,Adidas Kadın Koşu ve Antreman Ayakkabısı DURAMO RC W ID2707,ar-ae,Adidas women's running and training shoes duramo rc w id2707,حذاء أديداس للجري والتدريب للسيدات DURAMO RC W ID2707,760926017,Alibaba,406928.0,46463,https://www.trendyol.com/ar/pname-p-760926017,OK,,
product-core_content-description_776476374_35,776476374_35,product-core,content-description,2025-03-02 01:01:44.769739 UTC,tr-tr,New Balance 408 Lifestyle Unisex Günlük Ayakkabı - ML408WN,ar-ae,New balance 408 lifestyle unisex daily shoes - ml408wn,حذاء نيو بالانس 408 لايف ستايل اليومي لكلا الجنسين - ML408WN,776476374,Alibaba,359835.0,60655,https://www.trendyol.com/ar/pname-p-776476374,OK,,
product-core_content-description_828498390_35,828498390_35,product-core,content-description,2025-02-28 15:19:56.131314 UTC,tr-tr,Adidas Ozelle Erkek Sneaker,ar-ae,Adidas ozelle men's sneaker,حذاء أديداس أوزيل الرياضي للرجال,828498390,Alibaba,357407.0,24204,https://www.trendyol.com/ar/pname-p-828498390,Ideal,,
product-core_content-description_893370242_35,893370242_35,product-core,content-description,2025-01-20 15:18:09.535318 UTC,tr-tr,SOFTRIDE Orla PUMA White-Cool Weather-Pe,ar-ae,Softride orla puma white-cool Weather-pe,سوفتريد أورلا بوما أبيض بارد طقس بي,893370242,Alibaba,307061.0,51722,https://www.trendyol.com/ar/pname-p-893370242,Evaluation Blocked,,Arabic text doesn't explain what the product actually is.
product-core_content-description_736020371_35,736020371_35,product-core,content-description,2025-02-28 15:45:57.379424 UTC,tr-tr,Puma Erkek Koşu ve Antreman Ayakkabısı Anzarun Lite PUMA Black-PUMA White-For A 37112850,ar-ae,Puma men's running and training shoes anzarun lite Puma black-puma white-for a 37112850,حذاء الجري والتدريب للرجال من بوما أنزارون لايت باما بلاك-باما وايت-لأ 37112850,736020371,Alibaba,295390.0,57506,https://www.trendyol.com/ar/pname-p-736020371,OK,,
product-core_content-description_862838460_35,862838460_35,product-core,content-description,2025-03-02 08:54:06.010462 UTC,tr-tr,SKECHERS SUMMITS,ar-ae,Skechers summits,أيام السبت سكيتشرز,862838460,Alibaba,272426.0,31141,https://www.trendyol.com/ar/pname-p-862838460,Evaluation Blocked,,Arabic translation is way off. The productURL is not even for the same product.
product-core_content-description_828498385_35,828498385_35,product-core,content-description,2025-02-28 15:46:16.961628 UTC,tr-tr,Adidas Erkek Koşu ve Antreman Ayakkabısı DURAMO RC U IF1230,ar-ae,Adidas men's running and training shoes duramo rc u if1230,حذاء أديداس الرجالي للجري والتدريب DURAMO RC U IF1230,828498385,Alibaba,271334.0,89273,https://www.trendyol.com/ar/pname-p-828498385,OK,,
product-core_content-description_862230958_35,862230958_35,product-core,content-description,2025-03-02 01:08:38.567851 UTC,tr-tr,NIKE REVOLUTION 7,ar-ae,Nike revolution 7,نايكي ريفولوشن 7,862230958,Alibaba,262446.0,53922,https://www.trendyol.com/ar/pname-p-862230958,Not OK,,Arabic text doesn't explain what the product actually is.
product-core_content-description_734243585_35,734243585_35,product-core,content-description,2025-03-02 06:38:29.005471 UTC,tr-tr,adidas Sportswear Campus 00S Unisex Spor Ayakkabı,ar-ae,Adidas sportswear campus 00s unisex sneakers,حذاء رياضي أديداس سبورتسوير كامبัส 00S للجنسين,734243585,Alibaba,248689.0,49597,https://www.trendyol.com/ar/pname-p-734243585,OK,,
product-core_content-description_857635908_35,857635908_35,product-core,content-description,2025-02-07 11:58:19.435865 UTC,tr-tr,Erkek Çocuk Regular Fit Bisiklet Yaka Sweatshirt B7772A8NS,ar-ae,Boy's regular fit crew neck sweatshirt b7772a8ns,سويت شيرت برقبة دائرية بقصة عادية للأولاد B7772A8NS,857635908,Alibaba,232565.0,56039,https://www.trendyol.com/ar/pname-p-857635908,Ideal,,
product-core_content-description_893361852_35,893361852_35,product-core,content-description,2025-01-20 14:50:47.415308 UTC,tr-tr,FTR Wave PUMA Navy-PUMA White-Vivid Blue,ar-ae,Ftr wave puma navy-puma white-vivid blue,FTR Wave PUMA Navy-PUMA أبيض لامع أزرق,893361852,Alibaba,230678.0,7574,https://www.trendyol.com/ar/pname-p-893361852,Not OK,,Arabic text doesn't explain what the product actually is.
product-core_content-description_892011723_35,892011723_35,product-core,content-description,2025-01-15 10:33:31.527392 UTC,tr-tr,W NIKE COURT VISION LO VDAY WHITE/TEAM RED-ADOBE-DRAGON RED,ar-ae,W nike court vision lo vday white/team red-adobe-dragon red,W NIKE COURT VISION LO VDAY WHITE/TEAM RED-ADOBE-DRAGON RED,892011723,Alibaba,227582.0,34033,https://www.trendyol.com/ar/pname-p-892011723,OK,,
product-core_content-description_52485786_35,52485786_35,product-core,content-description,2025-02-28 17:03:03.066290 UTC,tr-tr,Explore Max Outdoor Lacivert Erkek Bot,ar-ae,Explore max outdoor navy blue men's boot,اكتشف ماكس أحذية رجالية باللون الأزرق الداكن للاستخدام الخارجي,52485786,Alibaba,222329.0,39931,https://www.trendyol.com/ar/pname-p-52485786,Evaluation Blocked,,"""Explore max"" is translated litereally.
 Most importantly. The productURL is for another different product completely."
product-core_content-description_893361816_35,893361816_35,product-core,content-description,2025-01-20 14:50:23.768555 UTC,tr-tr,Puma 9-T PUMA White-Mauve Mist-Alpine Sn,ar-ae,Puma 9-t puma white-mauve mist-alpine sn,Puma 9-T PUMA White-Mauve Mist-Alpine Sn,893361816,Alibaba,219177.0,41383,https://www.trendyol.com/ar/pname-p-893361816,Evaluation Blocked,,
product-core_content-description_818986700_35,818986700_35,product-core,content-description,2025-03-01 10:04:40.370750 UTC,tr-tr,NIKE Downshifter 13 Kadın Yol Koşu Ayakkabısı,ar-ae,Nike downshifter 13 women's road running shoes,حذاء الجري NIKE Downshifter 13 للنساء,818986700,Alibaba,218239.0,26653,https://www.trendyol.com/ar/pname-p-818986700,OK,,
product-core_content-description_458839083_35,458839083_35,product-core,content-description,2025-03-02 06:36:56.568130 UTC,tr-tr,Puma Erkek Sneaker Ayakkabı PUMA Smash 3.0 39098401,ar-ae,Puma men's sneaker shoe puma smash 3.0 39098401,حذاء سنيكرز للرجال من بوما بوما سماش 3.0 39098401,458839083,Alibaba,210843.0,3886,https://www.trendyol.com/ar/pname-p-458839083,OK,,
product-core_content-description_831245174_35,831245174_35,product-core,content-description,2025-03-04 20:59:06.653257 UTC,tr-tr,Malzeme: Suni DeriSezon: 2024 YazMenşei: Türkiye Cinsiyet:Kadın,ar-ae,Material: faux leatherseason: 2024 Origin: turkey Gender: female,الخامة: جلد صناعي، الموسم: 2024 صيف المنشأ: تركيا الجنس: أنثى,831245174,Alibaba,208124.0,85593,https://www.trendyol.com/ar/pname-p-831245174,OK,,
product-core_content-description_838693091_35,838693091_35,product-core,content-description,2025-02-28 15:49:31.309845 UTC,tr-tr,Puma Club ii Era Erkek Sneaker,ar-ae,Puma club ii era men's sneaker,حذاء سنيكرز للرجال من نادي بوما الثاني,838693091,Alibaba,191680.0,18390,https://www.trendyol.com/ar/pname-p-838693091,Evaluation Blocked,,"""club ii era"" shouldn't be translated as it is the model name."
product-core_content-description_751270_35,751270_35,product-core,content-description,2025-03-07 07:00:04.981946 UTC,tr-tr,Crocs Crocband Terlik Lacivert,ar-ae,Crocs crocband slippers navy blue,شباشب كروكس كروكباند باللون الأزرق الداكن,751270,Alibaba,191530.0,72469,https://www.trendyol.com/ar/pname-p-751270,OK,,
product-core_content-description_36367558_35,36367558_35,product-core,content-description,2025-03-02 04:57:54.356354 UTC,tr-tr,İç Materyal: Tekstil;Dış Materyal: Suni Deri;Taban: Kauçuk;Kapama Şekli:Bağcıklı,ar-ae,Inner material: textile; outer material: synthetic leather; sole: rubber; closure type: laced,المادة الداخلية: نسيج؛ المادة الخارجية: جلد صناعي؛ النعل: مطاط؛ نوع الإغلاق: مربوط,36367558,Alibaba,185098.0,90087,https://www.trendyol.com/ar/pname-p-36367558,OK,,
product-core_content-description_893361813_35,893361813_35,product-core,content-description,2025-01-20 14:50:11.793947 UTC,tr-tr,FTR Wave PUMA Black-PUMA White-PUMA Blac,ar-ae,Ftr wave puma black-puma white-puma black,FTR Wave PUMA أسود-PUMA أبيض-PUMA أسود,893361813,Alibaba,185038.0,48024,https://www.trendyol.com/ar/pname-p-893361813,Not OK,,Arabic text doesn't explain what the product actually is.
product-core_content-description_823430213_35,823430213_35,product-core,content-description,2025-03-02 06:41:33.653955 UTC,tr-tr,Adidas Erkek Koşu ve Antreman Ayakkabısı CRAZYCHAOS 2000 IH0305,ar-ae,Adidas men's running and training shoes Crazychaos 2000 ih0305,حذاء أديداس للجري والتدريب للرجال مجنون 2000 IH0305,823430213,Alibaba,184646.0,29426,https://www.trendyol.com/ar/pname-p-823430213,Not OK,,"""Crazychaos"" shouldn't be translated as it is the model name."
product-core_content-description_862838195_35,862838195_35,product-core,content-description,2025-03-02 09:29:36.542945 UTC,tr-tr,SKECHERS BOBS VENOM,ar-ae,Skechers bobs venom,سكيتشرز بوبس فينوم,862838195,Alibaba,183822.0,50688,https://www.trendyol.com/ar/pname-p-862838195,Not OK,,Arabic text doesn't explain what the product actually is.
product-core_content-description_832140130_35,832140130_35,product-core,content-description,2025-03-01 20:58:55.823210 UTC,tr-tr,Marıon 1pr Kadın Outdoor,ar-ae,Marion 1pr Women's Outdoor,ماريون 1pr للنساء في الهواء الطلق,832140130,Alibaba,178006.0,30732,https://www.trendyol.com/ar/pname-p-832140130,Not OK,,"Arabic text doesn't explain what the product actually is.
 ""1pr"" is not translated as ""1 pair""."
product-core_content-description_42004137_35,42004137_35,product-core,content-description,2025-03-02 06:45:50.894031 UTC,tr-tr,394055-101,ar-ae,394055 -101,394055 -101,42004137,Alibaba,176069.0,87437,https://www.trendyol.com/ar/pname-p-42004137,Ideal,,
product-core_content-description_828497954_35,828497954_35,product-core,content-description,2025-03-01 15:07:49.032377 UTC,tr-tr,Adidas Kadın Koşu ve Antreman Ayakkabısı RUNFALCON 5 W IE8823,ar-ae,Adidas women's running and training shoes Runfalcon 5 w ie8823,حذاء أديداس للجري والتدريب للنساء رونفالكون 5 دبليو IE8823,828497954,Alibaba,173291.0,90170,https://www.trendyol.com/ar/pname-p-828497954,Not OK,,"""Runfalcon 5 w"""
product-core_content-description_894030150_35,894030150_35,product-core,content-description,2025-01-22 08:41:52.096137 UTC,tr-tr,GO RUN ELEVATE,ar-ae,Go run elevate,اذهب للعب المستوى,894030150,Alibaba,171218.0,45894,https://www.trendyol.com/ar/pname-p-894030150,Evaluation Blocked,,Literal translation of the model name
product-core_content-description_772267785_35,772267785_35,product-core,content-description,2025-03-01 16:09:19.591868 UTC,tr-tr,Adidas Erkek Koşu Ve Antreman Ayakkabısı RESPONSE RUNNER U ID7337,ar-ae,Adidas men's running and training shoes Response runner u id7337,حذاء أديداس للجري والتدريب للرجال رد العداء U ID7337,772267785,Alibaba,167365.0,54203,https://www.trendyol.com/ar/pname-p-772267785,Evaluation Blocked,,Literal translation of the model name
product-core_content-description_801794857_35,801794857_35,product-core,content-description,2025-03-01 14:31:51.784358 UTC,tr-tr,U.; S.; Polo Assn Kız Bebek Sarı Elbise,ar-ae,U.; s.; polo assn baby girl yellow dress,س؛ س؛ فستان بولو أسن الأصفر للفتيات الصغيرات,801794857,Alibaba,167304.0,41913,https://www.trendyol.com/ar/pname-p-801794857,Not OK,,
product-core_content-description_892011741_35,892011741_35,product-core,content-description,2025-01-15 10:33:31.733746 UTC,tr-tr,W NIKE COURT VISION LO PHANTOMPSYCHICBLUE-LTBONE-DIFFUSEDBL,ar-ae,W nike court vision lo phantompsychicblue-ltbone-diffusedbl,W NIKE COURT VISION LO PHANTOMPSYCHICBLUE-LTBONE-DIFFUSEDBL,892011741,Alibaba,164079.0,73502,https://www.trendyol.com/ar/pname-p-892011741,Evaluation Blocked,,
product-core_content-description_892011736_35,892011736_35,product-core,content-description,2025-01-15 10:33:31.744874 UTC,tr-tr,NIKE COURT VISION LO NA12 SANDDRIFTSAIL-HEMP,ar-ae,Nike court vision lo na12 sanddriftsail-hemp,نايكي كورت فيجن لو NA12 SANDDRIFTSAIL-HEMP,892011736,Alibaba,160957.0,5190,https://www.trendyol.com/ar/pname-p-892011736,OK,,
product-core_content-description_884821061_35,884821061_35,product-core,content-description,2025-02-27 15:48:13.303898 UTC,tr-tr,COURT SHOT,ar-ae,Court Shot,حذاء كورت,884821061,Alibaba,160555.0,37906,https://www.trendyol.com/ar/pname-p-884821061,OK,,
product-core_content-description_813625980_35,813625980_35,product-core,content-description,2025-03-01 23:33:19.051207 UTC,tr-tr,New Balance Lifestyle 408 Beyaz Erkek Spor Ayakkabı ML408DS,ar-ae,New balance lifestyle 408 white men's sports shoes ml408ds,نيو بالانس لايف ستايل 408 حذاء رياضي أبيض للرجال ML408DS,813625980,Alibaba,154749.0,3884,https://www.trendyol.com/ar/pname-p-813625980,OK,,
product-core_content-description_822227564_35,822227564_35,product-core,content-description,2025-03-01 14:35:19.488289 UTC,tr-tr,New Balance Lifestyle Unisex Lacivert Sneaker U997REC,ar-ae,New balance lifestyle unisex navy blue sneaker u997rec,نيو بالانس لايف ستايل حذاء رياضي أزرق داكن لكلا الجنسين U997REC,822227564,Alibaba,147679.0,91198,https://www.trendyol.com/ar/pname-p-822227564,OK,,
product-core_content-description_761599858_35,761599858_35,product-core,content-description,2025-02-07 11:56:21.756184 UTC,tr-tr,Smash 3.0 Deri Spor Ayakkabı,ar-ae,Smash 3.0 Leather Sneakers,حذاء رياضي جلدي من Smash 3.0,761599858,Alibaba,144453.0,52106,https://www.trendyol.com/ar/pname-p-761599858,OK,,
product-core_content-description_797365189_35,797365189_35,product-core,content-description,2025-02-17 08:01:31.053830 UTC,tr-tr,Park Lifestyle,ar-ae,Park lifestyle,نمط حياة الحديقة,797365189,Alibaba,141080.0,39514,https://www.trendyol.com/ar/pname-p-797365189,OK,,No clue what the text refers to.
product-core_content-description_892011713_35,892011713_35,product-core,content-description,2025-01-15 10:33:31.676303 UTC,tr-tr,NIKE STAR RUNNER 4 NN GS BLACKUNIVERSITYRED-BLACK-SUMMITWHITE,ar-ae,Nike star runner 4 nn gs blackuniversityred-black-summitwhite,نايكي ستار رينر 4 NN GS BLACKUNIVERSITYRED-BLACK-SUMMITWHITE,892011713,Alibaba,139063.0,92693,https://www.trendyol.com/ar/pname-p-892011713,Not OK,,Colors not translated.
product-core_content-description_828498366_35,828498366_35,product-core,content-description,2025-03-01 15:07:46.453989 UTC,tr-tr,Adidas Kadın Koşu ve Antreman Ayakkabısı GALAXY 7 W ID8769,ar-ae,Adidas women's running and training shoes Galaxy 7 w id8769,حذاء أديداس للجري والتدريب للنساء جالاكسي 7 واط ID8769,828498366,Alibaba,138729.0,33172,https://www.trendyol.com/ar/pname-p-828498366,OK,,"The Arabic translation says ""7 Watt"", which probably refers to the color ""White"" or ""woman"" here."
product-core_content-description_825216553_35,825216553_35,product-core,content-description,2025-03-01 15:10:02.627342 UTC,tr-tr,Adidas Crazychaos 2000 Erkek Sneaker,ar-ae,Adidas crazychaos 2000 men's sneaker,حذاء رياضي للرجال من أديداس كرازيكوس 2000,825216553,Alibaba,133575.0,14331,https://www.trendyol.com/ar/pname-p-825216553,OK,,
product-core_content-name_846718452_35,846718452_35,product-core,content-name,2025-03-12 01:16:15.324791 UTC,tr-tr,Erkek Siyah Balance Yazlılı Oversize Eşofman Takım,ar-ae,Men's Black Balance Summer Oversize Tracksuit,طقم بدلة رياضية صيفية باللون الأسود للرجال,846718452,Alibaba,4608795.0,54192,https://www.trendyol.com/ar/pname-p-846718452,Not OK,طقم بدلة رياضية صيفية بقصة واسعة باللون الأسود للرجال,"""Oversize"" is missing."
product-core_content-name_828498495_35,828498495_35,product-core,content-name,2025-02-23 09:10:35.599643 UTC,tr-tr,Runfalcon 5 W Kadın Beyaz Spor Ayakkabı Ih7760,ar-ae,Runfalcon 5 W Women's White Sports Shoes Ih7760,حذاء رياضي نسائي أبيض من Runfalcon 5 W Ih7760,828498495,Alibaba,2287742.0,56852,https://www.trendyol.com/ar/pname-p-828498495,OK,,
product-core_content-name_31059978_35,31059978_35,product-core,content-name,2025-03-05 13:00:11.224998 UTC,tr-tr,Flyer Runner Erkek Koşu Ayakkabı,ar-ae,Flyer Runner Men's Running Shoes,حذاء الجري Flyer Runner للرجال,31059978,Alibaba,1508953.0,69284,https://www.trendyol.com/ar/pname-p-31059978,OK,,
product-core_content-name_46152196_35,46152196_35,product-core,content-name,2025-03-04 20:58:40.762063 UTC,tr-tr,U. S. Polo Exxy Beyaz Kadın Sneaker Beyaz-38,ar-ae,U.S. Polo Exxy White Women's Sneaker White-38,حذاء رياضي نسائي من يو إس بولو إكسكسي أبيض - 38,46152196,Alibaba,1258981.0,12784,https://www.trendyol.com/ar/pname-p-46152196,OK,,
product-core_content-name_747594458_35,747594458_35,product-core,content-name,2025-03-04 20:58:39.643552 UTC,tr-tr,Kiliseli Etek,ar-ae,Church Skirt,تنورة الكنيسة,747594458,Alibaba,980158.0,56050,https://www.trendyol.com/ar/pname-p-747594458,Evaluation Blocked,تنورة رسمية / تنورة أنيقة / تنورة محتشمة,"Literal translation is not acceptable here specially in the Gulf Countries. Alternatives:
 Formal skirt = تنورة رسمية
 Elegant skirt = تنورة أنيقة
 Modest skirt = تنورة محتشمة"
product-core_content-name_650970711_35,650970711_35,product-core,content-name,2025-02-26 11:27:00.164050 UTC,tr-tr,380147 Skye Clean Kadın Spor Ayakkabı,ar-ae,380147 Skye Clean Women's Sports Shoes,380147 أحذية رياضية نسائية Skye Clean,650970711,Alibaba,782510.0,93427,https://www.trendyol.com/ar/pname-p-650970711,OK,,
product-core_content-name_34025146_35,34025146_35,product-core,content-name,2025-03-03 18:30:25.824662 UTC,tr-tr,Roma Basic Erkek Sneaker,ar-ae,Roma Basic Men's Sneaker,حذاء روما الرياضي الأساسي للرجال,34025146,Alibaba,677075.0,30220,https://www.trendyol.com/ar/pname-p-34025146,OK,,
product-core_content-name_854600185_35,854600185_35,product-core,content-name,2025-02-27 14:28:58.750894 UTC,tr-tr,Siyah Erkek Kot Gömlek - Dar Kesim Pamuklu,ar-ae,Men's Black Denim Shirt - Slim Fit Cotton,قميص جينز رجالي أسود - قطن بقصة ضيقة,854600185,Alibaba,612554.0,2481,https://www.trendyol.com/ar/pname-p-854600185,OK,,
product-core_content-name_750275724_35,750275724_35,product-core,content-name,2025-02-21 09:49:59.981981 UTC,tr-tr,1627 Model Yaka Bağcıklı Bej Tesettür Elbise,ar-ae,1627 Model Collar Lace-Up Beige Hijab Dress,1627 نموذج طية صدر السترة الدانتيل يصل اللباس الحجاب البيج,750275724,Alibaba,599744.0,57588,https://www.trendyol.com/ar/pname-p-750275724,Evaluation Blocked,فستان للمحجبات بقبة ذات رباط بلون بيج موديل 1627,Arabic text is not understandable at all.
product-core_content-name_365597985_35,365597985_35,product-core,content-name,2025-03-04 20:51:59.684334 UTC,tr-tr,2f Tracky Kadın Sneaker - 2pr Pack,ar-ae,2F Tracky Women's Sneaker - 2Pr Pack,حذاء رياضي نسائي 2f Tracky - عبوة من قطعتين,365597985,Alibaba,561711.0,16651,https://www.trendyol.com/ar/pname-p-365597985,OK,,
product-core_content-name_839605017_35,839605017_35,product-core,content-name,2025-02-21 11:21:07.694593 UTC,tr-tr,2423 Model Otantik Desenli Siyah Elbise,ar-ae,2423 Model Authentic Patterned Black Dress,موديل 2423 فستان أسود منقوش أصلي,839605017,Alibaba,529075.0,14453,https://www.trendyol.com/ar/pname-p-839605017,OK,فستان منقوش بتصميم تقليدي بلون أسود موديل 2423,
product-core_content-name_406326867_35,406326867_35,product-core,content-name,2025-03-05 12:04:40.133857 UTC,tr-tr,Premium Dokulu Oversize Triko Pike T-Shirt - TMNSS23TS00079,ar-ae,Premium Textured Oversize Knitwear Pike T-Shirt - Tmnss23Ts00079,تي شيرت محبوك كبير الحجم - TMNSS23TS00079,406326867,Alibaba,512169.0,62702,https://www.trendyol.com/ar/pname-p-406326867,OK,,
product-core_content-name_831351799_35,831351799_35,product-core,content-name,2025-03-16 20:01:35.241994 UTC,tr-tr,3 Çizgi Baskılı Siyah Erkek Tshirt,ar-ae,3 Lines Printed Black Men's Tshirt,تيشيرت رجالي أسود مطبوع 3 خطوط,831351799,Alibaba,479692.0,5705,https://www.trendyol.com/ar/pname-p-831351799,OK,,
product-core_content-name_236554783_35,236554783_35,product-core,content-name,2025-03-04 21:10:19.485751 UTC,tr-tr,Franco Gsn 2fx Kadın Günlük Spor Ayakkabı,ar-ae,Franco Gsn 2fx Women's Casual Sports Shoes,حذاء رياضي نسائي كاجوال من Franco Gsn 2fx,236554783,Alibaba,460628.0,38903,https://www.trendyol.com/ar/pname-p-236554783,OK,,
product-core_content-name_825285683_35,825285683_35,product-core,content-name,2025-03-04 20:58:38.910075 UTC,tr-tr,U.S. Polo Shery 4FX - Kalın Taban Sneaker Ayakkabı,ar-ae,U.S. Polo Shery 4FX - Thick Sole Sneakers,يو اس بولو شيري 4FX - حذاء رياضي بنعل سميك,825285683,Alibaba,436715.0,19218,https://www.trendyol.com/ar/pname-p-825285683,OK,,
product-core_content-name_762567930_35,762567930_35,product-core,content-name,2025-02-10 04:54:04.704004 UTC,tr-tr,Switch Move - FTWWHT/CBLACK/HALSIL Renk Seçenekleri,ar-ae,Switch Move - Ftwwht/Cblack/Halsil Color Options,Switch Move - خيارات ألوان FTWWHT/CBLACK/HALSIL,762567930,Alibaba,436417.0,86932,https://www.trendyol.com/ar/pname-p-762567930,Not OK,حذاء سويتش موف باللون الأبيض والأسود والفضي,
product-core_content-name_757146395_35,757146395_35,product-core,content-name,2025-03-04 20:57:50.540771 UTC,tr-tr,U.S. POLO ASSN. SORLEY PU KADIN SNEAKER AYAKKABI,ar-ae,US POLO ASSNSORLEY PU Women's SNEAKER SHOES,يو اس بولو اسنحذاء رياضي نسائي من SORLEY PU,757146395,Alibaba,427571.0,45090,https://www.trendyol.com/ar/pname-p-757146395,Not OK,حذاء رياضي نسائي مصنوع من البولي يوريثين بموديل سورلي من US POLO ASSN,
product-core_content-name_129865307_35,129865307_35,product-core,content-name,2025-03-04 20:59:02.614857 UTC,tr-tr,Us Polo Franco Wmn Kadın Günlük Spor Ayakkabı,ar-ae,Us Polo Franco Wmn Women's Casual Sports Shoes,حذاء رياضي كاجوال للسيدات من Us Polo Franco Wmn,129865307,Alibaba,415361.0,26397,https://www.trendyol.com/ar/pname-p-129865307,OK,,
product-core_content-name_892011728_35,892011728_35,product-core,content-name,2025-02-21 18:56:32.268532 UTC,tr-tr,QUEST 6 - Konforlu ve Şık Spor Ayakkabısı,ar-ae,Quest 6 - Comfortable and Fashionable Sneakers,QUEST 6 - حذاء رياضي مريح وعصري,892011728,Alibaba,392248.0,71362,https://www.trendyol.com/ar/pname-p-892011728,OK,,
product-core_content-name_803544815_35,803544815_35,product-core,content-name,2025-03-17 14:23:27.341224 UTC,tr-tr,Beyaz Unisex Milenio Tech Club Lacivet 39232205,ar-ae,White Unisex Milenio Tech Club Navy Blue 39232205,أبيض للجنسين Milenio Tech Club أزرق داكن 39232205,803544815,Alibaba,363911.0,63273,https://www.trendyol.com/ar/pname-p-803544815,Not OK,حذاء رياضي للجنسين بتفاصيل ذات لون أزرق داكن بموديل ميلينيو تيك 39232205,
product-core_content-name_885622634_35,885622634_35,product-core,content-name,2025-02-07 20:20:25.639036 UTC,tr-tr,Pembe Düz Dokuma Şifon Maxi Abiye & Mezuniyet Elbisesi,ar-ae,Pink Plain Woven Chiffon Maxi Evening & Homecoming Dress,فستان سهرة طويل من الشيفون المنسوج باللون الوردي وحفلات العودة للوطن,885622634,Alibaba,360941.0,29021,https://www.trendyol.com/ar/pname-p-885622634,Evaluation Blocked,فستان طويل للسهرة والحفلات من الشيفون المنسوج باللون الوردي,
product-core_content-name_975624_35,975624_35,product-core,content-name,2025-03-03 18:30:27.028687 UTC,tr-tr,Roma Basic35357211 Modellik Ayakkabı,ar-ae,Roman Basic 35357211   Modeling Shoes,الرومانية الأساسية 35357211   أحذية النمذجة,975624,Alibaba,303441.0,11583,https://www.trendyol.com/ar/pname-p-975624,Evaluation Blocked,حذاء بتصميم أساسي بموديل روما 35357211,
product-core_content-name_736020371_35,736020371_35,product-core,content-name,2025-03-04 11:00:06.055901 UTC,tr-tr,Anzarun Lite Erkek Koşu ve Antreman Ayakkabısı - Siyah ve Beyaz A 37112850,ar-ae,Anzarun Lite Men's Running and Training Shoes - Black and White 37112850,حذاء Anzarun Lite للرجال للجري والتدريب - أبيض وأسود 37112850,736020371,Alibaba,295390.0,31886,https://www.trendyol.com/ar/pname-p-736020371,OK,,
product-core_content-name_735063870_35,735063870_35,product-core,content-name,2025-02-20 19:08:51.082619 UTC,tr-tr,Breaknet 2.0 Erkek Sneaker - Beyaz ID7110,ar-ae,Breaknet 2.0 Men's Sneaker - White Id7110,حذاء رياضي رجالي من Breaknet 2.0 - أبيض ID7110,735063870,Alibaba,271780.0,12416,https://www.trendyol.com/ar/pname-p-735063870,OK,,
product-core_content-name_893361836_35,893361836_35,product-core,content-name,2025-01-20 14:50:11.480727 UTC,tr-tr,R78 PUMA White-PUMA Black-Red Fire,ar-ae,R78 Puma White-Puma Black-Red Fire,R78 PUMA White-PUMA Black-Red Fire,893361836,Alibaba,270241.0,89220,https://www.trendyol.com/ar/pname-p-893361836,OK,,
product-core_content-name_884232286_35,884232286_35,product-core,content-name,2025-02-12 16:59:51.430014 UTC,tr-tr,U.S. Polo Assn. Erkek Bebek Yeşil Bebek Takım,ar-ae,U.S. Polo Assn. Baby Boy Green Baby Set,قاعدة. بولو أسن. طقم بيبي بوي أخضر,884232286,Alibaba,270192.0,59785,https://www.trendyol.com/ar/pname-p-884232286,Evaluation Blocked,طقم للصبيان بلون أخضر من U.S. Polo Assn.,
product-core_content-name_890129026_35,890129026_35,product-core,content-name,2025-02-12 16:51:46.573327 UTC,tr-tr,Kırmızı Futbol Ayakkabısı - 38,ar-ae,Red Football Shoes - 38,حذاء كرة قدم أحمر - 38,890129026,Alibaba,265526.0,47402,https://www.trendyol.com/ar/pname-p-890129026,OK,,
